CLASE,tiltX,tiltY,motionX,motionY,motionZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0,0.14012156426906586,-1.1491113901138306,-0.9606155753135681,0.0185089111328125,0.899261474609375,0.0185089111328125,0.899261474609375,-0.5120391845703125,0.012366654351353645,0.2824940085411072,-0.008874185383319855
0,0.1427612453699112,-1.149038314819336,-0.9607840180397034,0.0211029052734375,0.8961334228515625,0.0211029052734375,0.8961334228515625,-0.503662109375,0.022349247708916664,0.20941820740699768,-0.005124987103044987
0,0.1447378695011139,-1.1488505601882935,-0.9608889818191528,0.02593994140625,0.89080810546875,0.02593994140625,0.89080810546875,-0.4931793212890625,0.030641265213489532,0.15360474586486816,0.004252535756677389
0,0.14633193612098694,-1.1485602855682373,-0.9607830047607422,0.035064697265625,0.8953094482421875,0.035064697265625,0.8953094482421875,-0.4832611083984375,0.04344254732131958,0.09599470347166061,0.021324729546904564
0,0.14769111573696136,-1.1481198072433472,-0.9603103995323181,0.0452423095703125,0.9005126953125,0.0452423095703125,0.9005126953125,-0.4766387939453125,0.05739564821124077,0.04031706228852272,0.04156901314854622
0,0.14888586103916168,-1.1475039720535278,-0.9594119787216187,0.053497314453125,0.9026336669921875,0.053497314453125,0.9026336669921875,-0.46929931640625,0.07702714204788208,-0.008126902393996716,0.053762298077344894
0,0.14979730546474457,-1.1466871500015259,-0.9582995772361755,0.059326171875,0.9082489013671875,0.059326171875,0.9082489013671875,-0.4582977294921875,0.09243219345808029,-0.04270858317613602,0.05969475582242012
0,0.15049074590206146,-1.1457139253616333,-0.9570817947387695,0.059814453125,0.9117279052734375,0.059814453125,0.9117279052734375,-0.44744873046875,0.09470812976360321,-0.05497563257813454,0.061834339052438736
0,0.15107519924640656,-1.1447209119796753,-0.955864429473877,0.05841064453125,0.9152679443359375,0.05841064453125,0.9152679443359375,-0.4353485107421875,0.08839670568704605,-0.0519351027905941,0.05570773780345917
0,0.1520327776670456,-1.143128514289856,-0.9536697864532471,0.06005859375,0.911346435546875,0.06005859375,0.911346435546875,-0.415618896484375,0.07050426304340363,-0.054671235382556915,0.05102882906794548
0,0.1526167392730713,-1.1426149606704712,-0.952343761920929,0.068511962890625,0.901702880859375,0.068511962890625,0.901702880859375,-0.410064697265625,0.032461535185575485,-0.0802394449710846,0.06543146818876266
0,0.15310341119766235,-1.142237901687622,-0.950884997844696,0.0716400146484375,0.9040069580078125,0.0716400146484375,0.9040069580078125,-0.4101104736328125,0.004632302559912205,-0.1039556935429573,0.07297807186841965
0,0.15367871522903442,-1.1421411037445068,-0.949100136756897,0.0752105712890625,0.9039154052734375,0.0752105712890625,0.9039154052734375,-0.4091339111328125,-0.031988292932510376,-0.12022308260202408,0.08552528917789459
0,0.15457415580749512,-1.1423940658569336,-0.9467981457710266,0.0779266357421875,0.9050750732421875,0.0779266357421875,0.9050750732421875,-0.41119384765625,-0.07402815669775009,-0.12815797328948975,0.10189786553382874
0,0.15586653351783752,-1.1430400609970093,-0.9439438581466675,0.081024169921875,0.90106201171875,0.081024169921875,0.90106201171875,-0.4132843017578125,-0.11596521735191345,-0.14500033855438232,0.12438905984163284
0,0.15762709081172943,-1.1440469026565552,-0.9404123425483704,0.0842132568359375,0.8954925537109375,0.0842132568359375,0.8954925537109375,-0.4190673828125,-0.1479758769273758,-0.1601579785346985,0.1547485738992691
0,0.16001304984092712,-1.1453016996383667,-0.9359996318817139,0.0897369384765625,0.8941497802734375,0.0897369384765625,0.8941497802734375,-0.423431396484375,-0.16333059966564178,-0.18802396953105927,0.1927071362733841
0,0.1630045771598816,-1.1466346979141235,-0.9306159615516663,0.089324951171875,0.896331787109375,0.089324951171875,0.896331787109375,-0.42620849609375,-0.17051208019256592,-0.21678796410560608,0.220567524433136
0,0.1664421707391739,-1.1479860544204712,-0.9244149923324585,0.0866851806640625,0.894012451171875,0.0866851806640625,0.894012451171875,-0.4284820556640625,-0.18092824518680573,-0.2517571449279785,0.24672509729862213
0,0.17017121613025665,-1.1493853330612183,-0.9175564050674438,0.0855712890625,0.8920745849609375,0.0855712890625,0.8920745849609375,-0.427825927734375,-0.18343932926654816,-0.27140435576438904,0.2709848880767822
0,0.17427292466163635,-1.1507606506347656,-0.9100845456123352,0.084747314453125,0.8947296142578125,0.084747314453125,0.8947296142578125,-0.4291534423828125,-0.18117058277130127,-0.2870882451534271,0.29048535227775574
0,0.1786881983280182,-1.1520048379898071,-0.9020965695381165,0.084747314453125,0.893798828125,0.084747314453125,0.893798828125,-0.4322967529296875,-0.16052629053592682,-0.2995928227901459,0.3085727393627167
0,0.18331283330917358,-1.1530193090438843,-0.8937715291976929,0.08624267578125,0.89129638671875,0.08624267578125,0.89129638671875,-0.4341278076171875,-0.13901567459106445,-0.3043351173400879,0.3215508759021759
0,0.18816618621349335,-1.1538233757019043,-0.8851571083068848,0.089385986328125,0.89178466796875,0.089385986328125,0.89178466796875,-0.4316253662109375,-0.11619371920824051,-0.2969893217086792,0.3350946307182312
0,0.19326744973659515,-1.1543385982513428,-0.8763456344604492,0.0915985107421875,0.89215087890625,0.0915985107421875,0.89215087890625,-0.4314727783203125,-0.08661451935768127,-0.2871292531490326,0.34618642926216125
0,0.1986026018857956,-1.1545100212097168,-0.8673666715621948,0.09686279296875,0.89068603515625,0.09686279296875,0.89068603515625,-0.4329833984375,-0.04933479428291321,-0.28108519315719604,0.35532668232917786
0,0.20402869582176208,-1.1543070077896118,-0.8583892583847046,0.0991668701171875,0.89349365234375,0.0991668701171875,0.89349365234375,-0.4300994873046875,-0.01420396938920021,-0.2641807794570923,0.35668861865997314
0,0.20950807631015778,-1.153730034828186,-0.8495686650276184,0.0986785888671875,0.90411376953125,0.1009674072265625,0.8964080810546875,-0.42388916015625,0.05187944322824478,-0.1949433833360672,0.3320026993751526
0,0.22012165188789368,-1.1516404151916504,-0.8333649635314941,0.093536376953125,0.9070587158203125,0.0986785888671875,0.90411376953125,-0.416168212890625,0.05782787874341011,-0.14699450135231018,0.3010418713092804
0,0.22510799765586853,-1.150454044342041,-0.8263944387435913,0.090972900390625,0.906494140625,0.093536376953125,0.9070587158203125,-0.4080810546875,0.05982471629977226,-0.09679578244686127,0.27558016777038574
0,0.22989590466022491,-1.1493016481399536,-0.8201777935028076,0.08819580078125,0.9088134765625,0.090972900390625,0.906494140625,-0.4013671875,0.06567541509866714,-0.05293751507997513,0.24404701590538025
0,0.23441080749034882,-1.1481337547302246,-0.8147372007369995,0.0806427001953125,0.918548583984375,0.0847015380859375,0.9120635986328125,-0.402191162109375,0.11170682311058044,0.022847259417176247,0.18492057919502258
0,0.2421777844429016,-1.1453343629837036,-0.806477427482605,0.0778961181640625,0.922576904296875,0.0806427001953125,0.918548583984375,-0.4040374755859375,0.1379205882549286,0.05282752960920334,0.15419542789459229
0,0.24531841278076172,-1.1436657905578613,-0.8036885857582092,0.07769775390625,0.917816162109375,0.0778961181640625,0.922576904296875,-0.401153564453125,0.15167288482189178,0.0890963226556778,0.12353765219449997
0,0.248074010014534,-1.1419256925582886,-0.8017244338989258,0.080963134765625,0.9140625,0.07769775390625,0.917816162109375,-0.3953704833984375,0.154066264629364,0.12740322947502136,0.0869937539100647
0,0.25030508637428284,-1.1402651071548462,-0.8007568717002869,0.0835723876953125,0.9174957275390625,0.080963134765625,0.9140625,-0.3937835693359375,0.15535975992679596,0.16783347725868225,0.03590180724859238
0,0.25189876556396484,-1.1387141942977905,-0.800957202911377,0.0876922607421875,0.916961669921875,0.0835723876953125,0.9174957275390625,-0.3928680419921875,0.16518549621105194,0.22115422785282135,-0.019542274996638298
0,0.2529018819332123,-1.1372123956680298,-0.8024111390113831,0.0958099365234375,0.913299560546875,0.0876922607421875,0.916961669921875,-0.3928375244140625,0.16681721806526184,0.28236323595046997,-0.06335873156785965
0,0.25356391072273254,-1.1357744932174683,-0.8049058318138123,0.1059417724609375,0.906768798828125,0.0958099365234375,0.913299560546875,-0.39288330078125,0.17275100946426392,0.339741051197052,-0.0952354371547699
0,0.2541668117046356,-1.1343810558319092,-0.8081041574478149,0.11798095703125,0.8979949951171875,0.1059417724609375,0.906768798828125,-0.3975372314453125,0.17473027110099792,0.3835369944572449,-0.10746467113494873
0,0.2549129128456116,-1.1329933404922485,-0.8115876913070679,0.1291046142578125,0.90325927734375,0.11798095703125,0.8979949951171875,-0.4037933349609375,0.18237008154392242,0.4062226116657257,-0.11976155638694763
0,0.25561222434043884,-1.1315761804580688,-0.8153640627861023,0.1392669677734375,0.9082183837890625,0.1291046142578125,0.90325927734375,-0.4126129150390625,0.1846790313720703,0.42475342750549316,-0.1225954219698906
0,0.2565500736236572,-1.1301180124282837,-0.8191320300102234,0.1444091796875,0.90484619140625,0.1392669677734375,0.9082183837890625,-0.4173126220703125,0.18876032531261444,0.4598890244960785,-0.10208455473184586
0,0.2582869529724121,-1.1285591125488281,-0.8224076628684998,0.143707275390625,0.90924072265625,0.1444091796875,0.90484619140625,-0.4136962890625,0.19826754927635193,0.49210450053215027,-0.07837363332509995
0,0.2607637643814087,-1.1268506050109863,-0.8252311944961548,0.1427154541015625,0.9129791259765625,0.143707275390625,0.90924072265625,-0.4080810546875,0.2026929259300232,0.5249170064926147,-0.06436221301555634
0,0.2638501524925232,-1.125098466873169,-0.8277466297149658,0.1407623291015625,0.908721923828125,0.1427154541015625,0.9129791259765625,-0.4014892578125,0.18392989039421082,0.5687310695648193,-0.05547577515244484
0,0.267598032951355,-1.1235597133636475,-0.8300603032112122,0.1361236572265625,0.902740478515625,0.1407623291015625,0.908721923828125,-0.393707275390625,0.14360137283802032,0.6218901872634888,-0.06829863041639328
0,0.2717900574207306,-1.1224569082260132,-0.8324328064918518,0.1344757080078125,0.8965301513671875,0.1361236572265625,0.902740478515625,-0.386749267578125,0.09508150815963745,0.6568273901939392,-0.08692876994609833
0,0.2762968838214874,-1.1218830347061157,-0.8348382115364075,0.14013671875,0.8901214599609375,0.1344757080078125,0.8965301513671875,-0.3839569091796875,0.04856567084789276,0.6762330532073975,-0.08158513903617859
0,0.2813771963119507,-1.1217262744903564,-0.8367761969566345,0.1496734619140625,0.883758544921875,0.14013671875,0.8901214599609375,-0.3861083984375,0.015548599883913994,0.6609294414520264,-0.052507683634757996
0,0.2871131896972656,-1.1217619180679321,-0.8377593159675598,0.14959716796875,0.8741912841796875,0.1496734619140625,0.883758544921875,-0.3971405029296875,-0.003659449517726898,0.6123424768447876,0.0027718180790543556
0,0.293461412191391,-1.1218186616897583,-0.8374904990196228,0.140869140625,0.87982177734375,0.14959716796875,0.8741912841796875,-0.40740966796875,-0.02183845266699791,0.5486987829208374,0.05318412557244301
0,0.3003731667995453,-1.121964931488037,-0.8358997106552124,0.132537841796875,0.8892059326171875,0.140869140625,0.87982177734375,-0.4112396240234375,-0.058270763605833054,0.4905793070793152,0.0988253802061081
0,0.30777931213378906,-1.122307538986206,-0.833123505115509,0.12115478515625,0.903106689453125,0.132537841796875,0.8892059326171875,-0.414764404296875,-0.10070210695266724,0.4451921284198761,0.12391475588083267
0,0.3155420124530792,-1.1229748725891113,-0.8295042514801025,0.1121063232421875,0.921630859375,0.12115478515625,0.903106689453125,-0.4182586669921875,-0.1403757482767105,0.428877592086792,0.13454902172088623
