CLASE,tiltX,tiltY,motionX,motionY,motionZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0,0.005043704528361559,-1.1307493448257446,-0.5543584227561951,-0.0015411376953125,0.904510498046875,-0.0015411376953125,0.904510498046875,-0.4392242431640625,-0.005786249879747629,0.02556421607732773,0.041550640016794205
0,0.006297078914940357,-1.1308637857437134,-0.5532748699188232,-0.0003662109375,0.9006805419921875,-0.0003662109375,0.9006805419921875,-0.4367218017578125,-0.003940413240343332,0.03350602835416794,0.03283624351024628
0,0.00742631871253252,-1.1309337615966797,-0.5524251461029053,0.0024566650390625,0.896026611328125,0.0024566650390625,0.896026611328125,-0.438201904296875,0.006736732088029385,0.03386155888438225,0.03747333958745003
0,0.008576493710279465,-1.1309185028076172,-0.5515642762184143,0.0033111572265625,0.8970184326171875,0.0033111572265625,0.8970184326171875,-0.4388580322265625,0.014154701493680477,0.016743825748562813,0.032339297235012054
0,0.010232287459075451,-1.130739688873291,-0.5500007271766663,-0.0026397705078125,0.903594970703125,-0.0026397705078125,0.903594970703125,-0.4338531494140625,-0.012968795374035835,-0.030707845464348793,0.02220703475177288
0,0.010523210279643536,-1.1312257051467896,-0.5489181876182556,0.0011138916015625,0.9053955078125,0.0011138916015625,0.9053955078125,-0.4292449951171875,-0.054014500230550766,-0.06887946277856827,0.01948501728475094
0,0.01031318586319685,-1.131786823272705,-0.5484373569488525,0.0088043212890625,0.8961944580078125,0.0088043212890625,0.8961944580078125,-0.4349365234375,-0.05873388797044754,-0.07897790521383286,0.02467338927090168
0,0.010150286369025707,-1.1323689222335815,-0.5477929711341858,0.015350341796875,0.892547607421875,0.015350341796875,0.892547607421875,-0.4386444091796875,-0.04164837673306465,-0.077229805290699,0.03880491852760315
0,0.010206612758338451,-1.1328277587890625,-0.5468880534172058,0.0169830322265625,0.894805908203125,0.0169830322265625,0.894805908203125,-0.4371185302734375,-0.020985443145036697,-0.07158496975898743,0.03871091082692146
0,0.010381652973592281,-1.133060336112976,-0.5459235310554504,0.0183563232421875,0.8988037109375,0.0183563232421875,0.8988037109375,-0.4330596923828125,-0.008639028295874596,-0.05137716978788376,0.03267592191696167
0,0.010997199453413486,-1.1332275867462158,-0.5444031953811646,0.0157012939453125,0.904205322265625,0.017913818359375,0.901947021484375,-0.429168701171875,-0.005963882897049189,-0.007457916159182787,0.014227138832211494
0,0.011257464997470379,-1.1333028078079224,-0.5440313220024109,0.0135040283203125,0.9047698974609375,0.0135040283203125,0.9047698974609375,-0.4267120361328125,-0.006800914648920298,6.125270738266408e-05,0.014710236340761185
0,0.011609679087996483,-1.1333967447280884,-0.5436534881591797,0.0138397216796875,0.9023590087890625,0.0138397216796875,0.9023590087890625,-0.428802490234375,-0.0060147494077682495,-0.002213353058323264,0.021314343437552452
0,0.012153960764408112,-1.1334704160690308,-0.5430846810340881,0.013671875,0.9040069580078125,0.013671875,0.9040069580078125,-0.431549072265625,-0.007815845310688019,-0.009244631044566631,0.029165076091885567
0,0.012838508002460003,-1.1335475444793701,-0.5422751903533936,0.0156402587890625,0.909423828125,0.0156402587890625,0.909423828125,-0.432952880859375,-0.009977532550692558,-0.020506873726844788,0.04484576731920242
0,0.014910252764821053,-1.1338200569152832,-0.5395491719245911,0.01190185546875,0.9119415283203125,0.0172576904296875,0.910064697265625,-0.4341583251953125,-0.019900470972061157,-0.02654292806982994,0.05955866724252701
0,0.015914440155029297,-1.1341272592544556,-0.5380867123603821,0.0033721923828125,0.9168243408203125,0.0033721923828125,0.9168243408203125,-0.4323272705078125,-0.038776423782110214,-0.042080607265233994,0.034930817782878876
0,0.01654594950377941,-1.1350125074386597,-0.5364524126052856,0.0025787353515625,0.9069976806640625,0.000244140625,0.9127044677734375,-0.4328155517578125,-0.03002074919641018,-0.044251617044210434,0.0063196811825037
0,0.016385052353143692,-1.135388731956482,-0.5361387133598328,0.0047149658203125,0.9071197509765625,0.0025787353515625,0.9069976806640625,-0.438812255859375,-0.020207267254590988,-0.04159138351678848,0.0032431974541395903
0,0.01618826761841774,-1.135619878768921,-0.5359472036361694,0.0087738037109375,0.9074249267578125,0.0087738037109375,0.9074249267578125,-0.4377288818359375,-0.02147652953863144,-0.04711824283003807,0.004065847955644131
0,0.01594715006649494,-1.1358473300933838,-0.5357475876808167,0.0080108642578125,0.902252197265625,0.0080108642578125,0.902252197265625,-0.4372406005859375,-0.03195793181657791,-0.05157211422920227,0.0031846079509705305
0,0.014364490285515785,-1.1370264291763306,-0.5353853702545166,0.0113067626953125,0.89544677734375,0.0113067626953125,0.89544677734375,-0.4405670166015625,-0.029328593984246254,-0.09504981338977814,0.007487743627279997
0,0.01361414510756731,-1.1373651027679443,-0.5352042317390442,0.015838623046875,0.8886566162109375,0.015838623046875,0.8886566162109375,-0.4422149658203125,-0.012033226899802685,-0.08706299960613251,0.015985891222953796
0,0.013108767569065094,-1.1375302076339722,-0.534810483455658,0.01806640625,0.8839874267578125,0.01806640625,0.8839874267578125,-0.438720703125,0.0019771307706832886,-0.06518033146858215,0.019517509266734123
0,0.012891699559986591,-1.1375222206115723,-0.5343173146247864,0.0164337158203125,0.8892974853515625,0.0164337158203125,0.8892974853515625,-0.4315032958984375,0.015274293720722198,-0.04370966553688049,0.015748070552945137
0,0.012883040122687817,-1.1374086141586304,-0.5338411927223206,0.0109405517578125,0.8977203369140625,0.0109405517578125,0.8977203369140625,-0.4246673583984375,0.0073165022768080235,-0.029738720506429672,0.0062794676050543785
0,0.012837748974561691,-1.137321949005127,-0.5335791110992432,0.0079193115234375,0.901947021484375,0.0079193115234375,0.901947021484375,-0.4233551025390625,-0.007470166776329279,-0.02334420382976532,-0.0010247844038531184
0,0.012616204097867012,-1.1373682022094727,-0.5335654020309448,0.0060882568359375,0.9068756103515625,0.0060882568359375,0.9068756103515625,-0.426361083984375,-0.012260128743946552,-0.03557344153523445,-0.0028594359755516052
0,0.012294871732592583,-1.1374913454055786,-0.5335643291473389,0.010833740234375,0.9080657958984375,0.010833740234375,0.9080657958984375,-0.433685302734375,-0.005953230429440737,-0.03808746486902237,0.005417668726295233
0,0.012133331969380379,-1.137539267539978,-0.5333597660064697,0.0135955810546875,0.90704345703125,0.0135955810546875,0.90704345703125,-0.4353790283203125,0.01119033619761467,-0.03021010011434555,0.0076179723255336285
0,0.012225758284330368,-1.1372296810150146,-0.5327897667884827,0.0175018310546875,0.91357421875,0.0175018310546875,0.91357421875,-0.437255859375,0.019754795357584953,-0.0051622712053358555,0.016465259715914726
0,0.01259792223572731,-1.1370015144348145,-0.53232741355896,0.02337646484375,0.9151611328125,0.02337646484375,0.9151611328125,-0.4411163330078125,0.033129192888736725,-0.0015227955300360918,0.03533056005835533
0,0.013370794244110584,-1.1367002725601196,-0.5314939618110657,0.027130126953125,0.9143524169921875,0.027130126953125,0.9143524169921875,-0.44549560546875,0.04613340646028519,0.007928763516247272,0.05278465151786804
0,0.014566648751497269,-1.1362868547439575,-0.5302957892417908,0.02203369140625,0.916015625,0.02203369140625,0.916015625,-0.4395599365234375,0.05423127859830856,0.03815590590238571,0.050514839589595795
0,0.01769951358437538,-1.1353694200515747,-0.5280545949935913,0.0088043212890625,0.9158935546875,0.0088043212890625,0.9158935546875,-0.429962158203125,0.03712020441889763,0.11918524652719498,0.025140507146716118
