CLASE,tiltX,tiltY,motionX,motionY,motionZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0,-0.18038521707057953,0.27443355321884155,0.4442036747932434,-0.1988372802734375,-0.33380126953125,-0.1988372802734375,-0.33380126953125,-0.9916229248046875,-0.4101065695285797,-0.10304515808820724,-0.19422486424446106
0,-0.18231435120105743,0.27132877707481384,0.44195303320884705,-0.17822265625,-0.3648223876953125,-0.17822265625,-0.3648223876953125,-1.0592803955078125,-0.35155004262924194,-0.21009650826454163,-0.1690675914287567
0,-0.18758539855480194,0.26931703090667725,0.440939724445343,-0.1515045166015625,-0.3809051513671875,-0.1515045166015625,-0.3809051513671875,-1.1320648193359375,-0.23212511837482452,-0.514212965965271,-0.07632219791412354
0,-0.1960468292236328,0.2686695158481598,0.4413456618785858,-0.1487274169921875,-0.3675079345703125,-0.1487274169921875,-0.3675079345703125,-1.144073486328125,-0.06977108865976334,-0.8129200339317322,0.043348804116249084
0,-0.2061607390642166,0.2692014276981354,0.4425130784511566,-0.1605072021484375,-0.3445892333984375,-0.1605072021484375,-0.3445892333984375,-1.1002349853515625,0.07015351951122284,-0.9711648225784302,0.09905307739973068
0,-0.22621823847293854,0.2722012400627136,0.4445647895336151,-0.19091796875,-0.314483642578125,-0.19091796875,-0.314483642578125,-1.0189361572265625,0.18736855685710907,-0.9599359035491943,0.04694567248225212
0,-0.2398909479379654,0.2747325897216797,0.4447076618671417,-0.1921234130859375,-0.2860260009765625,-0.1921234130859375,-0.2860260009765625,-0.9337615966796875,0.10527395457029343,-0.5985127091407776,-0.03519020974636078
0,-0.24406328797340393,0.27466148138046265,0.44418495893478394,-0.1989288330078125,-0.2999420166015625,-0.1989288330078125,-0.2999420166015625,-0.922027587890625,1.0918960470007733e-05,-0.4328651428222656,-0.04728548973798752
0,-0.248223677277565,0.273821622133255,0.4434305727481842,-0.197479248046875,-0.2931060791015625,-0.197479248046875,-0.2931060791015625,-0.9557952880859375,-0.09310784190893173,-0.41853946447372437,-0.05309570953249931
0,-0.25349804759025574,0.27283775806427,0.4428195357322693,-0.1958465576171875,-0.283447265625,-0.1958465576171875,-0.283447265625,-1.005096435546875,-0.11229698359966278,-0.5304641127586365,-0.03683684393763542
0,-0.2597525715827942,0.27220192551612854,0.44261690974235535,-0.197967529296875,-0.2826690673828125,-0.197967529296875,-0.2826690673828125,-1.01422119140625,-0.06856761127710342,-0.6257879734039307,-0.007525027729570866
0,-0.2664612829685211,0.27206939458847046,0.4427489936351776,-0.206817626953125,-0.282135009765625,-0.206817626953125,-0.282135009765625,-0.997467041015625,-0.013050820678472519,-0.6656893491744995,0.013410613872110844
0,-0.27311375737190247,0.2723759710788727,0.44307681918144226,-0.2085723876953125,-0.27276611328125,-0.2085723876953125,-0.27276611328125,-0.98101806640625,0.03759158402681351,-0.6629960536956787,0.0193763617426157
0,-0.27917879819869995,0.2729335427284241,0.44359642267227173,-0.2080230712890625,-0.2655181884765625,-0.2080230712890625,-0.2655181884765625,-0.953277587890625,0.07211919873952866,-0.6028003692626953,0.029034581035375595
0,-0.28433758020401,0.2734297811985016,0.44430220127105713,-0.220245361328125,-0.2596435546875,-0.220245361328125,-0.2596435546875,-0.917266845703125,0.07721835374832153,-0.5087050199508667,0.050094857811927795
